hypothesis,coin,feature,date,period,rolling_ic
H1_visibility,BTC,musk_max_views_8h_log,2023-10-23 00:00:00,train,0.04278103074393931
H1_visibility,BTC,musk_max_views_8h_log,2023-10-24 00:00:00,train,0.012173875006617792
H1_visibility,BTC,musk_max_views_8h_log,2023-10-25 00:00:00,train,-0.010088000906147991
H1_visibility,BTC,musk_max_views_8h_log,2023-10-26 00:00:00,train,-0.034105176050774545
H1_visibility,BTC,musk_max_views_8h_log,2023-10-27 00:00:00,train,-0.01453978678406786
H1_visibility,BTC,musk_max_views_8h_log,2023-10-28 00:00:00,train,-0.03287392359917588
H1_visibility,BTC,musk_max_views_8h_log,2023-10-29 00:00:00,train,-0.052871440702508175
H1_visibility,BTC,musk_max_views_8h_log,2023-10-30 00:00:00,train,-0.05253766178058664
H1_visibility,BTC,musk_max_views_8h_log,2023-10-31 00:00:00,train,-0.033092946087598205
H1_visibility,BTC,musk_max_views_8h_log,2023-11-01 00:00:00,train,-0.005468938029739478
H1_visibility,BTC,musk_max_views_8h_log,2023-11-02 00:00:00,train,-0.040112261952471466
H1_visibility,BTC,musk_max_views_8h_log,2023-11-03 00:00:00,train,0.005610993287382193
H1_visibility,BTC,musk_max_views_8h_log,2023-11-04 00:00:00,train,-0.002941167574964007
H1_visibility,BTC,musk_max_views_8h_log,2023-11-05 00:00:00,train,-0.043650967885424156
H1_visibility,BTC,musk_max_views_8h_log,2023-11-06 00:00:00,train,-0.04033061216726826
H1_visibility,BTC,musk_max_views_8h_log,2023-11-07 00:00:00,train,-0.046645010762935014
H1_visibility,BTC,musk_max_views_8h_log,2023-11-08 00:00:00,train,-0.06136428164543405
H1_visibility,BTC,musk_max_views_8h_log,2023-11-09 00:00:00,train,-0.05433043630674611
H1_visibility,BTC,musk_max_views_8h_log,2023-11-10 00:00:00,train,-0.02699731664154453
H1_visibility,BTC,musk_max_views_8h_log,2023-11-11 00:00:00,train,-0.056139577151769024
H1_visibility,BTC,musk_max_views_8h_log,2023-11-12 00:00:00,train,-0.07303000538292584
H1_visibility,BTC,musk_max_views_8h_log,2023-11-13 00:00:00,train,-0.06017121956787173
H1_visibility,BTC,musk_max_views_8h_log,2023-11-14 00:00:00,train,-0.06987352857598307
H1_visibility,BTC,musk_max_views_8h_log,2023-11-15 00:00:00,train,-0.04960157258499182
H1_visibility,BTC,musk_max_views_8h_log,2023-11-16 00:00:00,train,-0.07289413041853847
H1_visibility,BTC,musk_max_views_8h_log,2023-11-17 00:00:00,train,-0.06103112476103834
H1_visibility,BTC,musk_max_views_8h_log,2023-11-18 00:00:00,train,-0.0477220015994122
H1_visibility,BTC,musk_max_views_8h_log,2023-11-19 00:00:00,train,-0.043943138752307334
H1_visibility,BTC,musk_max_views_8h_log,2023-11-20 00:00:00,train,-0.04375235286345964
H1_visibility,BTC,musk_max_views_8h_log,2023-11-21 00:00:00,train,-0.0317248794877911
H1_visibility,BTC,musk_max_views_8h_log,2023-11-22 00:00:00,train,-0.08343400893947485
H1_visibility,BTC,musk_max_views_8h_log,2023-11-23 00:00:00,train,-0.04848020004547229
H1_visibility,BTC,musk_max_views_8h_log,2023-11-24 00:00:00,train,-0.06809570144617902
H1_visibility,BTC,musk_max_views_8h_log,2023-11-25 00:00:00,train,-0.045416422138242804
H1_visibility,BTC,musk_max_views_8h_log,2023-11-26 00:00:00,train,-0.0692504717979221
H1_visibility,BTC,musk_max_views_8h_log,2023-11-27 00:00:00,train,-0.07023264520557278
H1_visibility,BTC,musk_max_views_8h_log,2023-11-28 00:00:00,train,-0.059100795825002134
H1_visibility,BTC,musk_max_views_8h_log,2023-11-29 00:00:00,train,-0.05555914731010085
H1_visibility,BTC,musk_max_views_8h_log,2023-11-30 00:00:00,train,-0.06176025202280878
H1_visibility,BTC,musk_max_views_8h_log,2023-12-01 00:00:00,train,-0.0486459787922404
H1_visibility,BTC,musk_max_views_8h_log,2023-12-02 00:00:00,train,-0.005499333705065838
H1_visibility,BTC,musk_max_views_8h_log,2023-12-03 00:00:00,train,-0.019672025326231395
H1_visibility,BTC,musk_max_views_8h_log,2023-12-04 00:00:00,train,-0.0014841873982863964
H1_visibility,BTC,musk_max_views_8h_log,2023-12-05 00:00:00,train,0.012550146979500706
H1_visibility,BTC,musk_max_views_8h_log,2023-12-06 00:00:00,train,-0.0037477770112504397
H1_visibility,BTC,musk_max_views_8h_log,2023-12-07 00:00:00,train,-0.009978818201831323
H1_visibility,BTC,musk_max_views_8h_log,2023-12-08 00:00:00,train,0.01398022054715263
H1_visibility,BTC,musk_max_views_8h_log,2023-12-09 00:00:00,train,-0.0027314538207141195
H1_visibility,BTC,musk_max_views_8h_log,2023-12-10 00:00:00,train,-0.015682189601231876
H1_visibility,BTC,musk_max_views_8h_log,2023-12-11 00:00:00,train,0.029380680133530783
H1_visibility,BTC,musk_max_views_8h_log,2023-12-12 00:00:00,train,0.029913505071388704
H1_visibility,BTC,musk_max_views_8h_log,2023-12-13 00:00:00,train,0.025338350115344316
H1_visibility,BTC,musk_max_views_8h_log,2023-12-14 00:00:00,train,0.023920950617657276
H1_visibility,BTC,musk_max_views_8h_log,2023-12-15 00:00:00,train,0.03707277618963772
H1_visibility,BTC,musk_max_views_8h_log,2023-12-16 00:00:00,train,0.06378999970532005
H1_visibility,BTC,musk_max_views_8h_log,2023-12-17 00:00:00,train,0.04447653308401697
H1_visibility,BTC,musk_max_views_8h_log,2023-12-18 00:00:00,train,0.05957750039045274
H1_visibility,BTC,musk_max_views_8h_log,2023-12-19 00:00:00,train,0.04393124761813529
H1_visibility,BTC,musk_max_views_8h_log,2023-12-20 00:00:00,train,0.026737033534735135
H1_visibility,BTC,musk_max_views_8h_log,2023-12-21 00:00:00,train,0.03158961480562545
H1_visibility,BTC,musk_max_views_8h_log,2023-12-22 00:00:00,train,0.05856176065643933
H1_visibility,BTC,musk_max_views_8h_log,2023-12-23 00:00:00,train,0.037335670205165705
H1_visibility,BTC,musk_max_views_8h_log,2023-12-24 00:00:00,train,0.054645029174261096
H1_visibility,BTC,musk_max_views_8h_log,2023-12-25 00:00:00,train,0.0685296534646176
H1_visibility,BTC,musk_max_views_8h_log,2023-12-26 00:00:00,train,0.08666161474127151
H1_visibility,BTC,musk_max_views_8h_log,2023-12-27 00:00:00,train,0.09103030164408897
H1_visibility,BTC,musk_max_views_8h_log,2023-12-28 00:00:00,train,0.08329055472079956
H1_visibility,BTC,musk_max_views_8h_log,2023-12-29 00:00:00,train,0.06797703043956697
H1_visibility,BTC,musk_max_views_8h_log,2023-12-30 00:00:00,train,0.05053856473531505
H1_visibility,BTC,musk_max_views_8h_log,2023-12-31 00:00:00,train,0.018327261751820006
H1_visibility,BTC,musk_max_views_8h_log,2024-01-01 00:00:00,train,-0.006203100104977383
H1_visibility,BTC,musk_max_views_8h_log,2024-01-02 00:00:00,train,-0.0483211704381562
H1_visibility,BTC,musk_max_views_8h_log,2024-01-03 00:00:00,train,-0.05209098302685794
H1_visibility,BTC,musk_max_views_8h_log,2024-01-04 00:00:00,train,-0.09457492860653662
H1_visibility,BTC,musk_max_views_8h_log,2024-01-05 00:00:00,train,-0.0881615590433908
H1_visibility,BTC,musk_max_views_8h_log,2024-01-06 00:00:00,train,-0.08872461443419413
H1_visibility,BTC,musk_max_views_8h_log,2024-01-07 00:00:00,train,-0.08180410182158462
H1_visibility,BTC,musk_max_views_8h_log,2024-01-08 00:00:00,train,-0.07768637300811516
H1_visibility,BTC,musk_max_views_8h_log,2024-01-09 00:00:00,train,-0.05358510249941576
H1_visibility,BTC,musk_max_views_8h_log,2024-01-10 00:00:00,train,-0.07261101207513053
H1_visibility,BTC,musk_max_views_8h_log,2024-01-11 00:00:00,train,-0.08600588147526246
H1_visibility,BTC,musk_max_views_8h_log,2024-01-12 00:00:00,train,-0.10207997196931416
H1_visibility,BTC,musk_max_views_8h_log,2024-01-13 00:00:00,train,-0.13990821370582773
H1_visibility,BTC,musk_max_views_8h_log,2024-01-14 00:00:00,train,-0.13893388368404164
H1_visibility,BTC,musk_max_views_8h_log,2024-01-15 00:00:00,train,-0.1365626077161078
H1_visibility,BTC,musk_max_views_8h_log,2024-01-16 00:00:00,train,-0.14412801532346026
H1_visibility,BTC,musk_max_views_8h_log,2024-01-17 00:00:00,train,-0.16782781961469803
H1_visibility,BTC,musk_max_views_8h_log,2024-01-18 00:00:00,train,-0.1756658580909155
H1_visibility,BTC,musk_max_views_8h_log,2024-01-19 00:00:00,train,-0.15340965723540873
H1_visibility,BTC,musk_max_views_8h_log,2024-01-20 00:00:00,train,-0.16017406508339002
H1_visibility,BTC,musk_max_views_8h_log,2024-01-21 00:00:00,train,-0.14984139216795375
H1_visibility,BTC,musk_max_views_8h_log,2024-01-22 00:00:00,train,-0.15139107612791533
H1_visibility,BTC,musk_max_views_8h_log,2024-01-23 00:00:00,train,-0.1365326283268257
H1_visibility,BTC,musk_max_views_8h_log,2024-01-24 00:00:00,train,-0.1563248547107293
H1_visibility,BTC,musk_max_views_8h_log,2024-01-25 00:00:00,train,-0.17616976912034416
H1_visibility,BTC,musk_max_views_8h_log,2024-01-26 00:00:00,train,-0.18932761921937113
H1_visibility,BTC,musk_max_views_8h_log,2024-01-27 00:00:00,train,-0.21593987118751107
H1_visibility,BTC,musk_max_views_8h_log,2024-01-28 00:00:00,train,-0.23667836396619796
H1_visibility,BTC,musk_max_views_8h_log,2024-01-29 00:00:00,train,-0.21938484789302598
H1_visibility,BTC,musk_max_views_8h_log,2024-01-30 00:00:00,train,-0.21021115049531122
H1_visibility,BTC,musk_max_views_8h_log,2024-01-31 00:00:00,train,-0.21430882710720772
H1_visibility,BTC,musk_max_views_8h_log,2024-02-01 00:00:00,train,-0.1759266080279996
H1_visibility,BTC,musk_max_views_8h_log,2024-02-02 00:00:00,train,-0.21125342581619966
H1_visibility,BTC,musk_max_views_8h_log,2024-02-03 00:00:00,train,-0.1846522692665935
H1_visibility,BTC,musk_max_views_8h_log,2024-02-04 00:00:00,train,-0.20354347258555297
H1_visibility,BTC,musk_max_views_8h_log,2024-02-05 00:00:00,train,-0.2083033530991553
H1_visibility,BTC,musk_max_views_8h_log,2024-02-06 00:00:00,train,-0.1819289066647224
H1_visibility,BTC,musk_max_views_8h_log,2024-02-07 00:00:00,train,-0.20587866713235
H1_visibility,BTC,musk_max_views_8h_log,2024-02-08 00:00:00,train,-0.20570022093126764
H1_visibility,BTC,musk_max_views_8h_log,2024-02-09 00:00:00,train,-0.20434343485271605
H1_visibility,BTC,musk_max_views_8h_log,2024-02-10 00:00:00,train,-0.1848029414763825
H1_visibility,BTC,musk_max_views_8h_log,2024-02-11 00:00:00,train,-0.19217527742060156
H1_visibility,BTC,musk_max_views_8h_log,2024-02-12 00:00:00,train,-0.1643252137848915
H1_visibility,BTC,musk_max_views_8h_log,2024-02-13 00:00:00,train,-0.15215529488504442
H1_visibility,BTC,musk_max_views_8h_log,2024-02-14 00:00:00,train,-0.1660404418656273
H1_visibility,BTC,musk_max_views_8h_log,2024-02-15 00:00:00,train,-0.14333942629477117
H1_visibility,BTC,musk_max_views_8h_log,2024-02-16 00:00:00,train,-0.14589171452052738
H1_visibility,BTC,musk_max_views_8h_log,2024-02-17 00:00:00,train,-0.14448260239044128
H1_visibility,BTC,musk_max_views_8h_log,2024-02-18 00:00:00,train,-0.14965089831624065
H1_visibility,BTC,musk_max_views_8h_log,2024-02-19 00:00:00,train,-0.1514030017361419
H1_visibility,BTC,musk_max_views_8h_log,2024-02-20 00:00:00,train,-0.15609123830301158
H1_visibility,BTC,musk_max_views_8h_log,2024-02-21 00:00:00,train,-0.16218099863214244
H1_visibility,BTC,musk_max_views_8h_log,2024-02-24 21:00:00,val,-0.316593709566058
H1_visibility,BTC,musk_max_views_8h_log,2024-02-25 21:00:00,val,-0.28179959017698425
H1_visibility,BTC,musk_max_views_8h_log,2024-02-26 21:00:00,val,-0.18785341854053775
H1_visibility,BTC,musk_max_views_8h_log,2024-02-27 21:00:00,val,-0.0854512304303921
H1_visibility,BTC,musk_max_views_8h_log,2024-02-28 21:00:00,val,-0.11508365143350047
H1_visibility,BTC,musk_max_views_8h_log,2024-02-29 21:00:00,val,-0.147495612214436
H1_visibility,BTC,musk_max_views_8h_log,2024-03-01 21:00:00,val,-0.13609203121769714
H1_visibility,BTC,musk_max_views_8h_log,2024-03-02 21:00:00,val,-0.10167564106885732
H1_visibility,BTC,musk_max_views_8h_log,2024-03-03 21:00:00,val,-0.16860067747845495
H1_visibility,BTC,musk_max_views_8h_log,2024-03-04 21:00:00,val,-0.24236278701488703
H1_visibility,BTC,musk_max_views_8h_log,2024-03-05 21:00:00,val,-0.3010008387979303
H1_visibility,BTC,musk_max_views_8h_log,2024-03-06 21:00:00,val,-0.24683340751675598
H1_visibility,BTC,musk_max_views_8h_log,2024-03-07 21:00:00,val,-0.19698288340850437
H1_visibility,BTC,musk_max_views_8h_log,2024-03-08 21:00:00,val,-0.19322748178053636
H1_visibility,BTC,musk_max_views_8h_log,2024-03-09 21:00:00,val,-0.19298415692492008
H1_visibility,BTC,musk_max_views_8h_log,2024-03-10 21:00:00,val,-0.17953126579222278
H1_visibility,BTC,musk_max_views_8h_log,2024-03-11 21:00:00,val,-0.17066026925851163
H1_visibility,BTC,musk_max_views_8h_log,2024-03-12 21:00:00,val,-0.1829541755065587
H1_visibility,BTC,musk_max_views_8h_log,2024-03-13 21:00:00,val,-0.17709819715095637
H1_visibility,BTC,musk_max_views_8h_log,2024-03-14 21:00:00,val,-0.16397497319895038
H1_visibility,BTC,musk_max_views_8h_log,2024-03-15 21:00:00,val,-0.17115003672200324
H1_visibility,BTC,musk_max_views_8h_log,2024-03-16 21:00:00,val,-0.14919513187862363
H1_visibility,BTC,musk_max_views_8h_log,2024-03-17 21:00:00,val,-0.16672069366249384
H1_visibility,BTC,musk_max_views_8h_log,2024-03-18 21:00:00,val,-0.17848411565404454
H1_visibility,BTC,musk_max_views_8h_log,2024-03-19 21:00:00,val,-0.22759747299839822
H1_visibility,BTC,musk_max_views_8h_log,2024-03-20 21:00:00,val,-0.22581049518168483
H1_visibility,BTC,musk_max_views_8h_log,2024-03-21 21:00:00,val,-0.22060926123442945
H1_visibility,BTC,musk_max_views_8h_log,2024-03-22 21:00:00,val,-0.2109157067242042
H1_visibility,BTC,musk_max_views_8h_log,2024-03-23 21:00:00,val,-0.21331213480634517
H1_visibility,BTC,musk_max_views_8h_log,2024-03-24 21:00:00,val,-0.18722381389100268
H1_visibility,BTC,musk_max_views_8h_log,2024-03-25 21:00:00,val,-0.18726290832930398
H1_visibility,BTC,musk_max_views_8h_log,2024-03-26 21:00:00,val,-0.19082864338473296
H1_visibility,BTC,musk_max_views_8h_log,2024-03-27 21:00:00,val,-0.1921660027072972
H1_visibility,BTC,musk_max_views_8h_log,2024-03-28 21:00:00,val,-0.19923055468556136
H1_visibility,BTC,musk_max_views_8h_log,2024-03-29 21:00:00,val,-0.2029516997716251
H1_visibility,BTC,musk_max_views_8h_log,2024-03-30 21:00:00,val,-0.1907156277520453
H1_visibility,BTC,musk_max_views_8h_log,2024-03-31 21:00:00,val,-0.18812985663856197
H1_visibility,BTC,musk_max_views_8h_log,2024-04-01 21:00:00,val,-0.16890892754742926
H1_visibility,BTC,musk_max_views_8h_log,2024-04-02 21:00:00,val,-0.13857020759133284
H1_visibility,BTC,musk_max_views_8h_log,2024-04-03 21:00:00,val,-0.09956921461929122
H1_visibility,BTC,musk_max_views_8h_log,2024-04-04 21:00:00,val,-0.04186020173966153
H1_visibility,BTC,musk_max_views_8h_log,2024-04-05 21:00:00,val,-0.06250376998281554
H1_visibility,BTC,musk_max_views_8h_log,2024-04-06 21:00:00,val,-0.08802348390148246
H1_visibility,BTC,musk_max_views_8h_log,2024-04-07 21:00:00,val,-0.08607127469420021
H1_visibility,BTC,musk_max_views_8h_log,2024-04-08 21:00:00,val,-0.06194945176711338
H1_visibility,BTC,musk_max_views_8h_log,2024-04-09 21:00:00,val,-0.08736434541189314
H1_visibility,BTC,musk_max_views_8h_log,2024-04-10 21:00:00,val,-0.09139304455257723
H1_visibility,BTC,musk_max_views_8h_log,2024-04-11 21:00:00,val,-0.07788532393784701
H1_visibility,BTC,musk_max_views_8h_log,2024-04-12 21:00:00,val,-0.06000838134401995
H1_visibility,BTC,musk_max_views_8h_log,2024-04-13 21:00:00,val,-0.048584274112430895
H1_visibility,BTC,musk_max_views_8h_log,2024-04-14 21:00:00,val,-0.03850539915946801
H1_visibility,BTC,musk_max_views_8h_log,2024-04-15 21:00:00,val,-0.02825787572953793
H1_visibility,BTC,musk_max_views_8h_log,2024-04-16 21:00:00,val,-0.02889885398182472
H1_visibility,BTC,musk_max_views_8h_log,2024-04-17 21:00:00,val,-0.017075725576385023
H1_visibility,BTC,musk_max_views_8h_log,2024-04-18 21:00:00,val,0.04725090878826118
H1_visibility,BTC,musk_max_views_8h_log,2024-04-19 21:00:00,val,0.07364092837975084
H1_visibility,BTC,musk_max_views_8h_log,2024-04-20 21:00:00,val,0.08729201316039117
H1_visibility,BTC,musk_max_views_8h_log,2024-04-21 21:00:00,val,0.09025102388855481
H1_visibility,BTC,musk_max_views_8h_log,2024-04-22 21:00:00,val,0.10598034173087663
H1_visibility,BTC,musk_max_views_8h_log,2024-04-23 21:00:00,val,0.11417264910950717
H1_visibility,BTC,musk_max_views_8h_log,2024-04-24 21:00:00,val,0.12525323947889586
H1_visibility,BTC,musk_max_views_8h_log,2024-04-25 21:00:00,val,0.1234036448818993
H1_visibility,BTC,musk_max_views_8h_log,2024-04-26 21:00:00,val,0.09711910957058588
H1_visibility,BTC,musk_max_views_8h_log,2024-04-27 21:00:00,val,0.06724727653590987
H1_visibility,BTC,musk_max_views_8h_log,2024-04-28 21:00:00,val,0.06218695235172329
H1_visibility,BTC,musk_max_views_8h_log,2024-04-29 21:00:00,val,0.07213686970318885
H1_visibility,BTC,musk_max_views_8h_log,2024-04-30 21:00:00,val,0.08111652677233631
H1_visibility,BTC,musk_max_views_8h_log,2024-05-01 21:00:00,val,0.04300900682213734
H1_visibility,BTC,musk_max_views_8h_log,2024-05-02 21:00:00,val,0.01375737389720093
H1_visibility,BTC,musk_max_views_8h_log,2024-05-03 21:00:00,val,0.049516930412867165
H1_visibility,BTC,musk_max_views_8h_log,2024-05-04 21:00:00,val,0.011734446717444407
H1_visibility,BTC,musk_max_views_8h_log,2024-05-05 21:00:00,val,0.008374206754099915
H1_visibility,BTC,musk_max_views_8h_log,2024-05-06 21:00:00,val,0.019252019098968162
H1_visibility,BTC,musk_max_views_8h_log,2024-05-07 21:00:00,val,0.014196819053625229
H1_visibility,BTC,musk_max_views_8h_log,2024-05-08 21:00:00,val,-0.004653700781105991
H1_visibility,BTC,musk_max_views_8h_log,2024-05-09 21:00:00,val,-0.00819729358435546
H1_visibility,BTC,musk_max_views_8h_log,2024-05-10 21:00:00,val,0.015003538076858036
H1_visibility,BTC,musk_max_views_8h_log,2024-05-11 21:00:00,val,0.020023448472054062
H1_visibility,BTC,musk_max_views_8h_log,2024-05-12 21:00:00,val,-0.01594542314430421
H1_visibility,BTC,musk_max_views_8h_log,2024-05-13 21:00:00,val,-0.01932687265498707
H1_visibility,BTC,musk_max_views_8h_log,2024-05-14 21:00:00,val,0.0036287287684644573
H1_visibility,BTC,musk_max_views_8h_log,2024-05-15 21:00:00,val,-0.03454743160440665
H1_visibility,BTC,musk_max_views_8h_log,2024-05-16 21:00:00,val,-0.020350447050510534
H1_visibility,BTC,musk_max_views_8h_log,2024-05-17 21:00:00,val,-0.016218531563457764
H1_visibility,BTC,musk_max_views_8h_log,2024-05-18 21:00:00,val,-0.0330437698992703
H1_visibility,BTC,musk_max_views_8h_log,2024-05-19 21:00:00,val,-0.07604122384539284
H1_visibility,BTC,musk_max_views_8h_log,2024-05-20 21:00:00,val,-0.058135136046812086
H1_visibility,BTC,musk_max_views_8h_log,2024-05-21 21:00:00,val,-0.062352190183142836
H1_visibility,BTC,musk_max_views_8h_log,2024-05-22 21:00:00,val,-0.059026118279787494
H1_visibility,BTC,musk_max_views_8h_log,2024-05-23 21:00:00,val,-0.09868855960721083
H1_visibility,BTC,musk_max_views_8h_log,2024-05-24 21:00:00,val,-0.10061545802427374
H1_visibility,BTC,musk_max_views_8h_log,2024-05-25 21:00:00,val,-0.10577324918082215
H1_visibility,BTC,musk_max_views_8h_log,2024-05-26 21:00:00,val,-0.0664521443267538
H1_visibility,BTC,musk_max_views_8h_log,2024-05-27 21:00:00,val,-0.0569668368560057
H1_visibility,BTC,musk_max_views_8h_log,2024-05-28 21:00:00,val,-0.0417380468905708
H1_visibility,BTC,musk_max_views_8h_log,2024-05-29 21:00:00,val,-0.039758073579931205
H1_visibility,BTC,musk_max_views_8h_log,2024-05-30 21:00:00,val,-0.023915353621092903
H1_visibility,BTC,musk_max_views_8h_log,2024-05-31 21:00:00,val,0.013229774074197608
H1_visibility,BTC,musk_max_views_8h_log,2024-06-01 21:00:00,val,0.03211885012975467
H1_visibility,BTC,musk_max_views_8h_log,2024-06-02 21:00:00,val,-0.008132049337628892
H1_visibility,BTC,musk_max_views_8h_log,2024-06-03 21:00:00,val,0.020763887953904023
